Segment ID|Station ID|Station Description|Start Date|Start Time|Start Depth|End Date|End Time|End Depth|Submitting Entity|Collecting Entity|Monitoring Type|Composite Category|Composite Type|Parameter Name|Parameter Code|GTLT|Value|RFA/Tag ID|Station Latitude|Station Longitude|Comments
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||TEMPERATURE, WATER (DEGREES CENTIGRADE)|00010||20.14|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||FLOW  STREAM, INSTANTANEOUS (CUBIC FEET PER SEC)|00061||21|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||DEPTH, MAXIMUM, OF SAMPLE (FEET)|00068||2.5|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)|00094||866|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||OXYGEN, DISSOLVED (MG/L)|00300||9.95|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||PH (STANDARD UNITS)|00400||7.88|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||ALKALINITY, TOTAL (MG/L AS CACO3)|00410||189|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||BICARBONATE ION (MG/L AS HCO3)|00440||234|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CARBONATE ION (MG/L AS CO3)|00445||0|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||RESIDUE, TOTAL NONFILTRABLE (MG/L)|00530||14|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||RESIDUE, VOLATILE NONFILTRABLE (MG/L)|00535|<|1|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITROGEN, AMMONIA, TOTAL (MG/L AS N)|00610|<|0.01|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITRATE NITROGEN, TOTAL (MG/L AS N)|00620||0.689|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|00665||0.44|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L|00680||12|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CALCIUM, DISSOLVED (MG/L AS CA)|00915||62|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||MAGNESIUM, DISSOLVED (MG/L AS MG)|00925||11|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||SODIUM, DISSOLVED (MG/L AS NA)|00930||73|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||POTASSIUM, DISSOLVED (MG/L AS K)|00935||6|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CHLORIDE (MG/L AS CL)|00940||108|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||FLOW SEVERITY:1=No Flow,2=Low,3=Normal,4=Flood,5=High,6=Dry|01351||2|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||SULFATE (MG/L AS SO4)|00945||23|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||FLUORIDE, DISSOLVED (MG/L AS F)|00950||0.4|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||SILICA, DISSOLVED (MG/L AS SIO2)|00955||14|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML|31616||60|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH|32211|<|1|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.|32218||14.8|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|70507||0.377|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1987|01:52|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||STREAM FLOW ESTIMATE (CFS)|74069||23|Z164614|28.9281|-96.171178|WATER BROWNISH GREEN. SUNNY WITH SCATTERED CLOUDS.
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1988|02:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||TEMPERATURE, WATER (DEGREES CENTIGRADE)|00010||25.5|Z164615|28.9281|-96.171178|WATER GREENISH BROWN WITH MODERATE CURRENT.
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1988|02:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||DEPTH, MAXIMUM, OF SAMPLE (FEET)|00068||1.2|Z164615|28.9281|-96.171178|WATER GREENISH BROWN WITH MODERATE CURRENT.
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1988|02:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||TRANSPARENCY, SECCHI DISC (INCHES)|00077||11|Z164615|28.9281|-96.171178|WATER GREENISH BROWN WITH MODERATE CURRENT.
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1988|02:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)|00094||1133|Z164615|28.9281|-96.171178|WATER GREENISH BROWN WITH MODERATE CURRENT.
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1988|02:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||OXYGEN, DISSOLVED (MG/L)|00300||10.58|Z164615|28.9281|-96.171178|WATER GREENISH BROWN WITH MODERATE CURRENT.
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1988|02:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||PH (STANDARD UNITS)|00400||8.12|Z164615|28.9281|-96.171178|WATER GREENISH BROWN WITH MODERATE CURRENT.
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1988|02:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||ALKALINITY, TOTAL (MG/L AS CACO3)|00410||218|Z164615|28.9281|-96.171178|WATER GREENISH BROWN WITH MODERATE CURRENT.
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1988|02:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||BICARBONATE ION (MG/L AS HCO3)|00440||246|Z164615|28.9281|-96.171178|WATER GREENISH BROWN WITH MODERATE CURRENT.
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1988|02:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CARBONATE ION (MG/L AS CO3)|00445||20|Z164615|28.9281|-96.171178|WATER GREENISH BROWN WITH MODERATE CURRENT.
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1988|02:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||RESIDUE, TOTAL NONFILTRABLE (MG/L)|00530||44|Z164615|28.9281|-96.171178|WATER GREENISH BROWN WITH MODERATE CURRENT.
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1988|02:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||RESIDUE, VOLATILE NONFILTRABLE (MG/L)|00535||7|Z164615|28.9281|-96.171178|WATER GREENISH BROWN WITH MODERATE CURRENT.
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1988|02:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITROGEN, AMMONIA, TOTAL (MG/L AS N)|00610||0.021|Z164615|28.9281|-96.171178|WATER GREENISH BROWN WITH MODERATE CURRENT.
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/10/1986|01:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||TRANSPARENCY, SECCHI DISC (INCHES)|00077||5|Z164607|28.9281|-96.171178|WATER MUDDY LIGHT BROWN. FISH ROLLING AT SURFACE
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1988|02:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITRITE NITROGEN, TOTAL (MG/L AS N)|00615||0.188|Z164615|28.9281|-96.171178|WATER GREENISH BROWN WITH MODERATE CURRENT.
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1988|02:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITRATE NITROGEN, TOTAL (MG/L AS N)|00620||1.15|Z164615|28.9281|-96.171178|WATER GREENISH BROWN WITH MODERATE CURRENT.
1502|12517|TRES PALACIOS CREEK AT FM 456||||04/07/1986|02:37|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|70507||0.109|Z164606|28.9281|-96.171178|WATER YELLOWISH CLAYEY BROWN. NUMEROUS FISH JUMPING. GREEN FILAMENTOUS ALGAE.WATER BEETLES PRESENT
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/10/1986|01:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||TEMPERATURE, WATER (DEGREES CENTIGRADE)|00010||28.5|Z164607|28.9281|-96.171178|WATER MUDDY LIGHT BROWN. FISH ROLLING AT SURFACE
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/10/1986|01:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||FLOW  STREAM, INSTANTANEOUS (CUBIC FEET PER SEC)|00061||280|Z164607|28.9281|-96.171178|WATER MUDDY LIGHT BROWN. FISH ROLLING AT SURFACE
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/10/1986|01:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)|00094||266|Z164607|28.9281|-96.171178|WATER MUDDY LIGHT BROWN. FISH ROLLING AT SURFACE
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/10/1986|01:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)|00095||254|Z164607|28.9281|-96.171178|WATER MUDDY LIGHT BROWN. FISH ROLLING AT SURFACE
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/10/1986|01:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||OXYGEN, DISSOLVED (MG/L)|00300||5.6|Z164607|28.9281|-96.171178|WATER MUDDY LIGHT BROWN. FISH ROLLING AT SURFACE
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/10/1986|01:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||BICARBONATE ION (MG/L AS HCO3)|00440||105|Z164607|28.9281|-96.171178|WATER MUDDY LIGHT BROWN. FISH ROLLING AT SURFACE
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/10/1986|01:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||PH (STANDARD UNITS)|00400||7.5|Z164607|28.9281|-96.171178|WATER MUDDY LIGHT BROWN. FISH ROLLING AT SURFACE
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/10/1986|01:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||PH (STANDARD UNITS) LAB|00403||7.14|Z164607|28.9281|-96.171178|WATER MUDDY LIGHT BROWN. FISH ROLLING AT SURFACE
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/10/1986|01:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||ALKALINITY, TOTAL (MG/L AS CACO3)|00410||94|Z164607|28.9281|-96.171178|WATER MUDDY LIGHT BROWN. FISH ROLLING AT SURFACE
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/10/1986|01:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CARBONATE ION (MG/L AS CO3)|00445||0|Z164607|28.9281|-96.171178|WATER MUDDY LIGHT BROWN. FISH ROLLING AT SURFACE
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/10/1986|01:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||RESIDUE, TOTAL NONFILTRABLE (MG/L)|00530||325|Z164607|28.9281|-96.171178|WATER MUDDY LIGHT BROWN. FISH ROLLING AT SURFACE
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/10/1986|01:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||RESIDUE, VOLATILE NONFILTRABLE (MG/L)|00535||25|Z164607|28.9281|-96.171178|WATER MUDDY LIGHT BROWN. FISH ROLLING AT SURFACE
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/10/1986|01:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITROGEN, AMMONIA, TOTAL (MG/L AS N)|00610||0.133|Z164607|28.9281|-96.171178|WATER MUDDY LIGHT BROWN. FISH ROLLING AT SURFACE
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/10/1986|01:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITRITE NITROGEN, TOTAL (MG/L AS N)|00615||0.382|Z164607|28.9281|-96.171178|WATER MUDDY LIGHT BROWN. FISH ROLLING AT SURFACE
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/10/1986|01:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITRATE NITROGEN, TOTAL (MG/L AS N)|00620||0.552|Z164607|28.9281|-96.171178|WATER MUDDY LIGHT BROWN. FISH ROLLING AT SURFACE
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/10/1986|01:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|00665||1.04|Z164607|28.9281|-96.171178|WATER MUDDY LIGHT BROWN. FISH ROLLING AT SURFACE
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/10/1986|01:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L|00680||32|Z164607|28.9281|-96.171178|WATER MUDDY LIGHT BROWN. FISH ROLLING AT SURFACE
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/10/1986|01:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CALCIUM, DISSOLVED (MG/L AS CA)|00915||24|Z164607|28.9281|-96.171178|WATER MUDDY LIGHT BROWN. FISH ROLLING AT SURFACE
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/10/1986|01:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||MAGNESIUM, DISSOLVED (MG/L AS MG)|00925||5|Z164607|28.9281|-96.171178|WATER MUDDY LIGHT BROWN. FISH ROLLING AT SURFACE
